"","user_id","username","t_group","location","country","lat","lng","followers_count","friends_count"
"2420",2606938525,"mihsbc","C","","",0,0,7,25
"2421",2607431595,"Mobettastone","T","","",0,0,25,63
"2422",2607666530,"LuvSignLangeaug","C","manchester, new hampshire, usa","US",42.99564,-71.45479,11,198
"2423",2610065438,"gtrue67","C","Denver, CO","US",39.73924,-104.99025,18,7
"2424",2610100850,"brumpfschmlo","C","Seattle, WA","US",47.60621,-122.33207,39,4
"2425",2614402850,"photon1116","T","","",0,0,NA,NA
"2426",2615672540,"dougy4321","T","","",0,0,11,78
"2427",2615998292,"TonyD7111968","C","","",0,0,26,58
"2428",2616510805,"Working4ahouse","T","","",0,0,3,7
"2429",2626986540,"BenicioDToro","C","Cleveland, OH","US",41.49932,-81.69436,196,528
"2430",2627682798,"PLiutenskoff","C","","",0,0,7,17
"2431",2629509277,"DrLarryLove","C","","",0,0,26,89
"2432",2638365670,"suetiki66","T","","",0,0,1,11
"2433",2646244184,"crushyourbones1","C","United States","US",37.09024,-95.71289,47,31
"2434",2651725326,"FredLawhorn","C","","",0,0,300,621
"2435",2654144510,"Teamnguns","C","","",0,0,133,468
"2436",2657155922,"evenstuffier","C","","",0,0,98,148
"2437",2657443438,"FernataT","C","","",0,0,11,13
"2438",2658754015,"h5o_dano","C","On the globe","CA",43.55956,-79.67968,7,15
"2439",2662972867,"baGrielleARosas","C","Indiana","US",40.26719,-86.1349,202,1102
"2440",2667126445,"dematheny1","C","West Virginia","US",38.59763,-80.4549,13,45
"2441",2674211724,"ErrolDude","T","","",0,0,28,130
"2442",2676250353,"kenruss67","C","Ardmore, OK","US",34.17426,-97.14363,110,79
"2443",2685197624,"MeMediawatch","T","","",0,0,327,292
"2444",2686632686,"MoondanceMyLove","T","Fort Collins, Colorado","US",40.58526,-105.08442,209,572
"2445",2695722822,"PaulPepple313","C","Michigan, USA","US",44.31484,-85.60236,31,67
"2446",2696435061,"adflores007","C","Lower East Side, Manhattan","US",40.71503,-73.98427,5,21
"2447",2708280996,"succsessphil","C","San Diego, CA","US",32.71574,-117.16108,60,450
"2448",2714676739,"grannyparcel","C","","",0,0,208,203
"2449",2717574302,"PShurden","C","","",0,0,29,39
"2450",2719153606,"todd_lizotte","T","","",0,0,32,90
"2451",2725246382,"cindyelegance","C","","",0,0,79,40
"2452",2726472033,"askthemayven","C","","",0,0,14,30
"2453",2726794733,"gibely_leo","C","United States","US",37.09024,-95.71289,27,29
"2454",2727293647,"JPohrman","C","Gladstone, OR","US",45.38068,-122.59481,7,55
"2455",2728060593,"crisunthai","T","","",0,0,9,12
"2456",2728538943,"BruceRPeters1","C","St. Johns, Florida ","US",30.08205,-81.54706,13,34
"2457",2730079223,"slackd67","C","Phillipsburg, NJ","US",40.69371,-75.19018,30,67
"2458",2730483034,"madman12373","T","","",0,0,NA,NA
"2459",2731739153,"YoungCEOMagazin","C","Lagos, Nigeria","NG",6.52438,3.37921,64,202
"2460",2732131459,"mgmaness3","C","Woodville, TX","US",30.7752,-94.41548,97,214
"2461",2732146106,"fredmoseley61","C","Blue Ridge Mountains ","US",37.11997,-80.12915,66,312
"2462",2733277490,"1380danie","C","","",0,0,7,169
"2463",2739093641,"ChuckAllen71","T","Jacksonville,  NC","US",34.75405,-77.43024,109,105
"2464",2742941090,"JohnnySurfDoggy","C","L.A. Calif.","US",34.05223,-118.24368,141,113
"2465",2743228300,"CBK91KBC","C","","",0,0,60,227
"2466",2743375204,"AlexanderCarrr","C","","",0,0,220,375
"2467",2744936164,"venet_phyllis","T","Ontario, Canada","CA",51.25378,-85.32321,193,240
"2468",2745011154,"bigdaddeedon","T","Missouri, USA","US",37.96425,-91.83183,54,152
"2469",2747886630,"elayne11261","C","Bedford Heights, OH","US",41.40577,-81.49812,1,4
"2470",2748567292,"EmilEmilhall4","T","isom ky.","US",37.18788,-82.89877,7,151
"2471",2748581013,"OutlawAngie","C","Dickson, TN","US",36.077,-87.38779,97,216
"2472",2748764770,"victorialogan_","T","Long Island, NY","US",40.78914,-73.13496,343,283
"2473",2748784394,"OANGANGA","C","Barcelona, Spain","ES",41.38506,2.1734,736,708
"2474",2750011512,"rgalvan56","T","","",0,0,88,225
"2475",2750723061,"Cindie2Cindie","T","Georgia, USA","US",32.16562,-82.90008,171,251
"2476",2751990444,"stivbator1","C","","",0,0,53,370
"2477",2753867404,"hanley_phil","C","","",0,0,102,91
"2478",2754337989,"aikimommee","C","","",0,0,30,66
"2479",2755429755,"evanchandler009","T","","",0,0,63,177
"2480",2757774616,"newyorkjew","C","","",0,0,13,83
"2481",2760026192,"Prince_tucker01","C","","",0,0,76,86
"2482",2760389971,"dgstraus","C","","",0,0,3,17
"2483",2763113175,"GregFoulks","C","carroll, ohio","US",39.79895,-82.701,100,104
"2484",2763414210,"shadozmom","C","","",0,0,43,274
"2485",2763466665,"idgeorgio","C","","",0,0,60,146
"2486",2764202843,"ericdive","T","Suwanee, GA","US",34.05149,-84.0713,33,66
"2487",2764245881,"dbnaples","C","","",0,0,17,68
"2488",2767633583,"jakebrownbishh","T","Chicago, IL","US",41.87811,-87.6298,63,203
"2489",2774549957,"Politically_Not","T","","",0,0,10,12
"2490",2776761935,"bikergirl1964","T","Ocala  FL","US",29.1872,-82.14009,49,135
"2491",2786600817,"Cody_Kochel","C","","",0,0,296,389
"2492",2790412182,"HewettBetty","C","Florida, USA","US",27.66483,-81.51575,2,43
"2493",2792784717,"torres2_j","C","","",0,0,3,6
"2494",2794812876,"meatmufin","C","A Gym","IR",35.85836,50.51013,239,418
"2495",2795205690,"smbren007","T","","",0,0,78,141
"2496",2795311177,"kstoneark","T","","",0,0,14,29
"2497",2797988332,"CaneSmoke","C","","",0,0,129,341
"2498",2798146180,"STEVEMRNYC","C","","",0,0,5,8
"2499",2798994609,"loviesue333","T","California","US",36.77826,-119.41793,64,69
"2500",2800936501,"wtmjr1","C","","",0,0,29,49
"2501",2802925196,"Rukiddingme247","C","","",0,0,9,26
"2502",2804208510,"Serphinavexi","T","","",0,0,70,100
"2503",2805567608,"Brenden_REMAX","C","Wekiwa Springs, FL","US",28.69861,-81.42563,100,171
"2504",2806339270,"F1Knox","C","","",0,0,203,102
"2505",2806518735,"9396elliott","T","Tabor City NC","US",34.14878,-78.87669,8,12
"2506",2806531210,"kiddycat456","C","","",0,0,49,226
"2507",2807740381,"barbara_wellen","T","Port Orange, FL","US",29.13832,-80.99561,17,52
"2508",2808801171,"jabsi1","T","","",0,0,NA,NA
"2509",2809367142,"OhioTennBoy","C","murfreesboro","US",35.84562,-86.39027,20,108
"2510",2811828285,"ginotrimble1","C","","",0,0,75,219
"2511",2814416554,"ponytaila1a","T","","",0,0,323,364
"2512",2820140579,"nathann4america","C","","",0,0,192,621
"2513",2822565569,"StockmanKeith","T","","",0,0,12,26
"2514",2822744767,"Mlyow","C","","",0,0,1,11
"2515",2824290790,"Joweeeeeeee","T","Naples, FL","US",26.14204,-81.79481,262,424
"2516",2828380448,"RickDavesIndy","C","East Side Indianapolis","US",41.57387,-87.48017,234,460
"2517",2829239821,"WednesdayKaaava","C","","",0,0,22,41
"2518",2829508162,"5798409f46514ef","C","Pennsylvania, USA","US",41.20332,-77.19452,178,654
"2519",2833484557,"billymjonesMACK","C","","",0,0,57,97
"2520",2835365743,"cabldogplus","T","","",0,0,13,47
"2521",2836321987,"marylovesblake1","C","","",0,0,46,33
"2522",2837103465,"Bulge1944","C","Michigan, USA","US",44.31484,-85.60236,57,180
"2523",2842804909,"arandomshlub","C","","",0,0,257,413
"2524",2843151641,"Test_lives","C","","",0,0,NA,NA
"2525",2843980425,"VNLP2","C","","",0,0,146,237
"2526",2849408535,"david041969","T","Veradale, WA","US",47.65696,-117.19659,103,286
"2527",2854001591,"TheMindWave","C","Fort Myers, FL","US",26.64063,-81.87231,15,97
"2528",2854409790,"Kaila_aliaK_","C","USA","US",37.09024,-95.71289,98,306
"2529",2863181890,"rjhart68","C","","",0,0,33,32
"2530",2865887259,"roppel25","C","","",0,0,232,398
"2531",2865918416,"smitty3876","T","Indiana, USA","US",40.26719,-86.1349,32,37
"2532",2869106897,"kdiam10334","C","Pennsylvania, USA","US",41.20332,-77.19452,23,117
"2533",2869263245,"lattaruloanton1","C","","",0,0,74,145
"2534",2870496946,"cryptoquigley","C","","",0,0,229,37
"2535",2871607491,"tracistricklan9","C","","",0,0,33,10
"2536",2874506496,"enactpeace1","C","Oklahoma, USA","US",35.00775,-97.09288,16,8
"2537",2874658866,"robbiebliny","C","","",0,0,31,43
"2538",2876701802,"Navycorpsman30","C","","",0,0,20,46
"2539",2877282231,"KarmaAlabama","C","","",0,0,NA,NA
"2540",2878611644,"a29bbe8624db458","C","","",0,0,7,28
"2541",2878813562,"brittanycheyene","C","Oneida, TN","US",36.49813,-84.51272,18,155
"2542",2881338128,"rwk2391","C","Minot, ND","US",48.23297,-101.29229,15,111
"2543",2881773947,"trna3bys54","C","","",0,0,25,62
"2544",2883095591,"BarnhartSamuel","T","","",0,0,20,29
"2545",2883554423,"JeffTylarandy1","C","Valley Station, KY","US",38.11118,-85.87024,210,351
"2546",2883812893,"tandk9596","C","","",0,0,575,1254
"2547",2884873986,"marandojf","C","Illinois, USA","US",40.63312,-89.39853,17,8
"2548",2885718446,"HallofSteve","C","Raleigh","US",35.77959,-78.63818,10,41
"2549",2887056466,"subadai1950","C","","",0,0,82,275
"2550",2888149984,"MarkMidlam","T","MERICA","RS",43.39806,19.775,402,725
"2551",2888539855,"iamserious498","C","IIT-KAN","IN",13.00696,80.24067,15,50
"2552",2889398831,"Blondebattleaxe","C","Escondido, CA","US",33.11921,-117.08642,85,184
"2553",2890980888,"eads_john","C","","",0,0,287,773
"2554",2891102076,"ukcatwoman52","C","Kentucky, USA","US",37.83933,-84.27002,249,66
"2555",2891517543,"PatriotismRulz","C","","",0,0,226,279
"2556",2892807885,"MsCalmazie","C","Myrtle Beach, SC","US",33.68906,-78.88669,70,115
"2557",2892983181,"AliceCoven","C","","",0,0,40,27
"2558",2895855876,"ramitchell99","C","","",0,0,102,136
"2559",2897573288,"stubblefield64","C","","",0,0,10,26
"2560",2902659591,"amercone1","C","","",0,0,73,86
"2561",2904269569,"BeTheOATH","C","Rancho Cucamonga, CA","US",34.1064,-117.59311,24,77
"2562",2905102353,"LongingSusan","C","","",0,0,NA,NA
"2563",2905574569,"AndreaStiavetti","T","Hillsborough, CA","US",37.5741,-122.37942,180,193
"2564",2907220874,"PruettRosa","T","","",0,0,10,70
"2565",2913990099,"bart_kenneth","C","Texas, USA","US",31.9686,-99.90181,75,104
"2566",2914355207,"Willie1Shawn","C","","",0,0,296,496
"2567",2914748250,"kai_das","C","Halton, Ontario","CA",43.53254,-79.87448,4,29
"2568",2915270203,"BlacklacebabyX","C","","",0,0,8,17
"2569",2915619496,"derektheeight","C","","",0,0,29,93
"2570",2916176984,"fogelracing","C","","",0,0,36,54
"2571",2916718795,"IMRU2B12","T","","",0,0,41,21
"2572",2920578401,"jtaylor2014us","C","Grand Rapids, Mi","US",42.96336,-85.66809,481,728
"2573",2922347705,"Benj7Benj","C","Arizona, USA","US",34.04893,-111.09373,97,273
"2574",2924547282,"RonnieGilbert7","C","","",0,0,33,42
"2575",2924855155,"ElizabethGorin","C","","",0,0,10,97
"2576",2924881719,"_REV_TIM","C","Cape Cod","US",41.6991,-70.32091,122,97
"2577",2925395963,"dreamcruise48","C","Oxford Michigan","US",42.82473,-83.26523,32,48
"2578",2925806962,"Candyo4u249","T","New Haven Ct","US",41.30827,-72.92788,350,993
"2579",2930421193,"chicachocolata1","C","","",0,0,41,89
"2580",2930741446,"RobPriest12","T","Forestville New York","US",42.46839,-79.17698,60,290
"2581",2934045872,"ChristyConsults","C","Jackson, WY","US",43.47993,-110.76243,211,467
"2582",2934738424,"Santino__","C","Intercourse, PA","US",40.03838,-76.1075,158,230
"2583",2934781196,"steve14651","T","","",0,0,19,37
"2584",2935146540,"KristinTuell","C","","",0,0,11,126
"2585",2935216685,"teowatt","C","","",0,0,1,5
"2586",2935543211,"papbonnie","C","","",0,0,9,122
"2587",2938370841,"gabrielbelmondo","C","","",0,0,396,1414
"2588",2939222831,"Xeen_USA","C","New Jersey, USA","US",40.05832,-74.40566,7,38
"2589",2939923369,"DeeDeeDurant","T","Midwest, USA","US",43.41136,-106.28002,17,42
"2590",2940299291,"verodwright","C","","",0,0,26,37
"2591",2941105580,"rld2x2","C","","",0,0,5,16
"2592",2942219102,"JULY191947","C","New Orleans, LA","US",29.95107,-90.07153,29,21
"2593",2943377955,"gotyour6ferg","C","","",0,0,412,448
"2594",2944034792,"satyanarain1965","C","","",0,0,148,449
"2595",2944233262,"davidm604","C","California, USA","US",36.77826,-119.41793,177,384
"2596",2944430250,"JustinMozingo","C","Ridgeland, Mississippi","US",32.42848,-90.13231,112,103
"2597",2946740826,"bwithem1955","C","","",0,0,5,29
"2598",2946872602,"paulajmurphy121","C","Florida, USA","US",27.66483,-81.51575,71,112
"2599",2949604679,"hotfortheteach","C","","",0,0,4,63
"2600",2950201943,"jrnativity04","T","","",0,0,62,316
"2601",2952372625,"charismatica12","C","United States","US",37.09024,-95.71289,55,148
"2602",2953996392,"Tamiller37","C","","",0,0,1,13
"2603",2954150037,"OStincer","C","","",0,0,72,153
"2604",2954907514,"ItsJTodd","C","Atlanta, GA","US",33.749,-84.38798,8,34
"2605",2956254464,"priest_cliff","C","Gastonia, NC","US",35.26208,-81.1873,85,183
"2606",2956348883,"VKirby4_2","C","","",0,0,141,601
"2607",2958908045,"damian4924","T","","",0,0,14,40
"2608",2959720859,"jdmsaintclair","C","","",0,0,35,1
"2609",2960391464,"ArvindKaul6","T","","",0,0,54,118
"2610",2961160047,"brianphillipz1","C","","",0,0,10,17
"2611",2961328443,"CZekis","C","","",0,0,430,1213
"2612",2963167861,"vnsvck1","C","","",0,0,592,464
"2613",2965086216,"kroho80","C","","",0,0,69,287
"2614",2967979305,"hrk2hrk","C","","",0,0,14,176
"2615",2968234073,"Tribble_Trubl","C","","",0,0,5,25
"2616",2968794149,"Trenchik","C","","",0,0,NA,NA
"2617",2970682325,"ukpeborpeter2","C","","",0,0,26,25
"2618",2971753953,"madogs93","C","","",0,0,NA,NA
"2619",2972265749,"JustFair12","T","","",0,0,1,46
"2620",2973180423,"Barbara88319048","T","staten Iskand NY","US",40.57953,-74.1502,78,271
"2621",2975344304,"loriandla69","C","","",0,0,32,79
"2622",2975759791,"TezzaKatz","C","New York, NY","US",40.71278,-74.00594,22,39
"2623",2977044597,"vas_vesa","C","","",0,0,46,32
"2624",2978331416,"5Kossouji","T","","",0,0,93,34
"2625",2980372224,"DerekLeeJames88","C","La Vale, MD","US",39.65564,-78.81058,199,195
"2626",2980581222,"demonthemove","C","","",0,0,75,72
"2627",2982786719,"debbie9111963","C","","",0,0,38,60
"2628",2983285841,"missmeadow99","C","","",0,0,4,106
"2629",2983753202,"2016_or_bust","C","","",0,0,112,15
"2630",2984080246,"JrSunrayat","C","","",0,0,32,106
"2631",2984647629,"bjf7104","C","","",0,0,37,22
"2632",2986038081,"R_Trep","C","","",0,0,57,42
"2633",2986089359,"liger57","C","virginia","US",37.43157,-78.65689,39,56
"2634",2987401933,"PaulaPrimrosa","C","","",0,0,3,16
"2635",2988195389,"AvaLynn2014","T","","",0,0,74,94
"2636",2992357336,"ford3102","C","","",0,0,198,180
"2637",2993867209,"___Finley___","C","Allen Tx","US",33.10317,-96.67055,213,317
"2638",2994253312,"cloudtechi","T","","",0,0,2,3
"2639",2994911220,"PharmStudents18","C","","",0,0,172,464
"2640",2995014525,"sdebbieharris","C","","",0,0,10,85
"2641",2995804881,"502artistry","C","Louisville ky ","US",38.25266,-85.75846,56,479
"2642",2996184558,"seabee202","C","","",0,0,272,368
"2643",2996242278,"dropnya","T","","",0,0,2,1
"2644",2996513848,"marino_joanna","T","","",0,0,173,354
"2645",3000261851,"RosaRosahenry30","T","","",0,0,NA,NA
"2646",3003227897,"cobo3097","C","","",0,0,164,212
"2647",3003262204,"yooperstar","C","USA","US",37.09024,-95.71289,5,41
"2648",3003813068,"keagersherman1","T","Atlanta, GA","US",33.749,-84.38798,137,250
"2649",3006292546,"Red_Smoot","T","","",0,0,21,16
"2650",3006733959,"burdet_carol","C","","",0,0,0,14
"2651",3006898359,"missled2u","T","","",0,0,3,13
"2652",3007726073,"loldragonheart","C","Atlanta, GA","US",33.749,-84.38798,29,277
"2653",3009631898,"TFDeaconTAZ","C","","",0,0,NA,NA
"2654",3010999535,"CathyDupre","C","","",0,0,57,207
"2655",3012728541,"tsnyderpj72","C","York, Pa","US",39.9626,-76.72775,89,327
"2656",3014719998,"ProgressiveVote","C","","",0,0,242,691
"2657",3016242005,"rmrodri2","C","","",0,0,68,170
"2658",3016721718,"dunk_thefunk","C","","",0,0,23,83
"2659",3017705364,"MYtruthMYtweet","C","","",0,0,80,39
"2660",3019999798,"c18e8f8ca2e4460","T","Massachusetts, USA","US",42.40721,-71.38244,197,805
"2661",3025612448,"wbrn_japple","T","","",0,0,165,301
"2662",3026107138,"jonnobotz","C","Oak Ridge ","US",36.01036,-84.26964,117,170
"2663",3026631928,"BakerLipari","C","Westhampton Beach NY","US",40.80938,-72.64583,7,59
"2664",3026632699,"george_halsey","C","South West, England","GB",52.35552,-1.17432,38,140
"2665",3027576011,"RNholistic","T","United States","US",37.09024,-95.71289,11,47
"2666",3030014077,"bctcarr23","C","","",0,0,68,142
"2667",3030545658,"HambySr","C","","",0,0,154,111
"2668",3033932007,"BlakeRoyale","C","","",0,0,77,64
"2669",3033952197,"Jslaterlane","C","","",0,0,31,71
"2670",3035179209,"julioatorres971","C","","",0,0,68,107
"2671",3037601290,"ilikegunz","C","merica","RS",43.39806,19.775,30,102
"2672",3041909073,"jim6good6","C","averil park","US",42.63397,-73.55373,116,236
"2673",3044499636,"wendyelks676","T","Greensboro, NC","US",36.07264,-79.79198,130,195
"2674",3047226459,"BeachDreamere","C","Delaware","US",38.91083,-75.52767,56,131
"2675",3047251333,"dreyer_steve","C","","",0,0,4,23
"2676",3051848690,"bsalleeinozarks","C","","",0,0,13,228
"2677",3053727427,"MMchristie3","C","","",0,0,20,61
"2678",3054202282,"c610b29c3dd3496","C","","",0,0,49,97
"2679",3054784852,"xGodfatherxzx","C","","",0,0,42,119
"2680",3055170061,"AragonVigil_C","C","Albuquerque. New Mexico","US",35.08533,-106.60555,9,83
"2681",3059819572,"2dsnarow","C","","",0,0,26,115
"2682",3060597758,"MadaVentoux","C","","",0,0,68,112
"2683",3060695288,"bemin7412","C","Chattanooga, TN","US",35.04563,-85.30968,300,430
"2684",3062276394,"xmaxferris","T","","",0,0,24,92
"2685",3062326842,"screvmom","C","Piedmont, AL","US",33.92455,-85.61135,654,1774
"2686",3063800430,"kpetrey41","C","Kentucky, USA","US",37.83933,-84.27002,176,199
"2687",3064474505,"momentumsedge","C","usa","US",37.09024,-95.71289,561,288
"2688",3066037770,"AboutFaceByDana","C","Houston, TX","US",29.76043,-95.3698,214,104
"2689",3066321623,"USA7437","T","Medford","US",42.32652,-122.87559,11,21
"2690",3066591876,"Nswegy","C","","",0,0,447,1710
"2691",3068868189,"edwin_ivy","C","","",0,0,158,179
"2692",3070259286,"gluegun000","T","","",0,0,141,64
"2693",3071498128,"carla_kopenski","C","New Jersey, USA","US",40.05832,-74.40566,13,83
"2694",3071563530,"mmcmullen125","C","Kansas City, MO","US",39.09973,-94.57857,467,1450
"2695",3075470878,"slim2053","C","","",0,0,17,53
"2696",3076330641,"vagabonddenyg","C","","",0,0,25,65
"2697",3077229888,"stallion6cdr","T","","",0,0,46,294
"2698",3086436643,"wanglee1979","C","Fresno, CA","US",36.74684,-119.77259,11,92
"2699",3089395028,"GwenMNicholson","C","College Station, TX","US",30.62798,-96.33441,60,66
"2700",3092042638,"Proudsoul11","T","United States","US",37.09024,-95.71289,88,99
"2701",3092195415,"Papa_K26","C","","",0,0,36,23
"2702",3093511584,"Llewgnal","C","","",0,0,74,140
"2703",3093532779,"Heather55329328","C","","",0,0,35,37
"2704",3098579870,"wraithburn","C","","",0,0,52,67
"2705",3099564641,"your1pal","C","","",0,0,26,16
"2706",3100878287,"bellytank1","C","","",0,0,69,195
"2707",3102245372,"Tech01Audio","T","","",0,0,26,53
"2708",3105370466,"Pablo_Manitoba","C","","",0,0,NA,NA
"2709",3105471524,"HisatoshiF","C","","",0,0,126,435
"2710",3106873666,"IamdoneWinn","C","Jensen Beach","US",27.25449,-80.22977,378,752
"2711",3111746652,"abmpodcast","T","","",0,0,34,72
"2712",3113023349,"quinteros_taty","C","","",0,0,31,90
"2713",3113387481,"djoseph1226","C","Long Beach, CA","US",33.77005,-118.19374,6,8
"2714",3116156888,"MemoryofJoseph","C","","",0,0,191,568
"2715",3120385793,"SchunkBill","C","Buffalo, NY","US",42.88645,-78.87837,110,107
"2716",3122847232,"rentnerk67","C","","",0,0,69,90
"2717",3130204726,"RebekahRN61","C","","",0,0,13,27
"2718",3131091981,"Gamerface4657","C","","",0,0,NA,NA
"2719",3131146028,"edlaphil_ann","T","","",0,0,341,523
"2720",3131603170,"SireGus","C","Florida, USA","US",27.66483,-81.51575,90,536
"2721",3135117009,"KEYSnCLICKERS","C","Memphis, Tn.","US",35.14953,-90.04898,81,180
"2722",3135452415,"beauvann101","C","indy","US",29.90352,73.44909,70,103
"2723",3135685786,"shdwolf46637","C","","",0,0,24,45
"2724",3137258395,"FussellAndrea","C","","",0,0,12,130
"2725",3140848178,"whowanstwobepre","C","","",0,0,528,977
"2726",3145848027,"Skaarj_Elite","C","","",0,0,NA,NA
"2727",3145913181,"mind_blown132","C","Florida, USA","US",27.66483,-81.51575,93,207
"2728",3146684388,"ClarkCollete","C","","",0,0,13,29
"2729",3151520277,"LarryR0452","C","","",0,0,134,39
"2730",3154456653,"AngieKiss02","C","","",0,0,5,0
"2731",3154589700,"krod8273","T","United States","US",37.09024,-95.71289,305,472
"2732",3156705035,"sandyschaper","T","","",0,0,40,49
"2733",3160275933,"Egonzo1966Gonzo","C","WEST PALM BEACH ","US",26.71534,-80.05337,265,414
"2734",3160287114,"Janiceblanton2","C","","",0,0,37,87
"2735",3161497624,"SgtAgee","C","Clifton Forge, Va","US",37.81624,-79.82449,257,1193
"2736",3162530689,"ty_tyrobinson","T","","",0,0,139,648
"2737",3163228446,"kep2882","C","","",0,0,NA,NA
"2738",3163235840,"JoshHall11126","T","Greenfield, IN","US",39.78504,-85.76942,14,139
"2739",3165241890,"Erinburch16","C","","",0,0,6,40
"2740",3167652591,"Adriennebertuc1","C","United States","US",37.09024,-95.71289,6,16
"2741",3167658287,"raellis47","C","","",0,0,20,46
"2742",3167741856,"MelanieConty","C","NY & NJ","US",40.71278,-74.00594,33,17
"2743",3169964591,"jparel1","C","Merritt Island, FL","US",28.31807,-80.66598,73,120
"2744",3171590455,"exgulp","T","USA","US",37.09024,-95.71289,132,286
"2745",3174325309,"bigOvapeing","C","","",0,0,89,268
"2746",3176775109,"mileysgames","T","","",0,0,848,758
"2747",3177978425,"nolanpchris","C","Manhattan, NY","US",40.78306,-73.97125,59,146
"2748",3178326969,"rene_valide","T","Guyane Française","GF",3.93389,-53.12578,767,2423
"2749",3178526224,"Gman500000","C","North America ","GF",54.52596,-105.25512,157,144
"2750",3182881200,"haveuconsidered","C","","",0,0,17,150
"2751",3183225837,"Recook63Russell","C","San Antonio, TX","US",29.42412,-98.49363,77,63
"2752",3185391227,"87KNfQhsD1fJmKJ","T","","",0,0,379,362
"2753",3185729783,"2131de0aff25465","C","Fredericksburg, VA","US",38.30318,-77.46054,90,241
"2754",3187666617,"Ncsu_Wolf","C","","",0,0,157,1109
"2755",3188007673,"fonneb","C","","",0,0,33,90
"2756",3188096386,"jrector34","C","","",0,0,27,65
"2757",3188852877,"Fsu_assoc","T","","",0,0,78,441
"2758",3191507048,"GuffeyRg","C","Granger, IN","US",41.75338,-86.11084,46,56
"2759",3192927563,"gwise53","T","","",0,0,8,7
"2760",3192997263,"mmasters157","C","","",0,0,38,88
"2761",3194415174,"BridgetteJenni4","C","","",0,0,36,146
"2762",3195958794,"AmericanLookout","C","Arizona, USA","US",34.04893,-111.09373,76,187
"2763",3196810770,"CrPaulsen","C","","",0,0,7,42
"2764",3198845989,"DianajMaire","C","","",0,0,8,22
"2765",3202109825,"saintphilip7","T","","",0,0,212,290
"2766",3207561808,"AntonioJRoman5","C","Connecticut, USA","US",41.60322,-73.08775,37,153
"2767",3208932625,"mani2boat","C","","",0,0,97,9
"2768",3211576837,"judipilger","C","","",0,0,21,106
"2769",3219771793,"dance4meagain","C","","",0,0,294,481
"2770",3220230960,"debbers_simpson","C","","",0,0,31,372
"2771",3222916871,"Squareoneinsp","C","Nassau County NY","US",40.65461,-73.55941,52,128
"2772",3224556218,"linley4067_jane","T","","",0,0,90,86
"2773",3225388387,"MaryLeewilkins5","C","","",0,0,18,105
"2774",3225593650,"MechlingMike","C","","",0,0,141,55
"2775",3227929576,"I_Dont_Know_x","T","Ohio, USA","US",40.41729,-82.90712,159,466
"2776",3228613655,"RLCartwright85","T","","",0,0,21,58
"2777",3228833241,"B_B_E_NY_C_","C","Colorado Springs","US",38.83388,-104.82136,49,520
"2778",3230370872,"CoulsonAlice","C","Las Vegas, NV","US",36.16994,-115.13983,164,236
"2779",3231106879,"mikea607478","T","New York, USA","US",40.71278,-74.00594,34,42
"2780",3231598143,"HashemLovesYou","C","Everywhere","US",37.66588,-91.84793,426,34
"2781",3235643742,"kokoeverett","C","","",0,0,72,30
"2782",3237033417,"MariaGabrielsen","C","United States","US",37.09024,-95.71289,39,38
"2783",3237456557,"porterlanad","T","","",0,0,6,10
"2784",3238723863,"bessieaultman65","T","","",0,0,14,29
"2785",3239107897,"1975AMT","C","","",0,0,90,247
"2786",3241409597,"thesnapr","C","","",0,0,50,31
"2787",3242621724,"KnigjtRudy","C","","",0,0,5,25
"2788",3243435043,"13huntera","C","","",0,0,8,38
"2789",3243824473,"CPettay","C","","",0,0,24,144
"2790",3244177144,"RichardsMask","C","","",0,0,179,271
"2791",3244724053,"BeverlyAnnStro1","T","","",0,0,82,241
"2792",3245088569,"salanton_sal","C","","",0,0,175,856
"2793",3245351088,"ebi1345","C","","",0,0,16,107
"2794",3245666764,"crying_raven","C","","",0,0,181,118
"2795",3246229982,"set_yoder","T","Kansas, USA","US",39.0119,-98.48425,49,63
"2796",3246357504,"pbeaman5169","T","","",0,0,10,30
"2797",3246663837,"TimeHasCome1","C","","",0,0,NA,NA
"2798",3247188550,"kennyscott1952","C","","",0,0,NA,NA
"2799",3247780708,"lori_stockton","C","","",0,0,122,223
"2800",3248178282,"kittydurham1948","T","","",0,0,233,294
"2801",3248279030,"HastonJosh","C","Danville, CA","US",37.82159,-121.99996,17,56
"2802",3249555666,"DonnaG028","C","","",0,0,185,148
"2803",3250470751,"jonasantaicho","T","","",0,0,NA,NA
"2804",3252613044,"KimothyBankston","C","California, USA","US",36.77826,-119.41793,51,63
"2805",3252797291,"Yankee_patriot","C","Manhattan, NY","US",40.78306,-73.97125,305,750
"2806",3252871296,"thdh1944","C","","",0,0,4,14
"2807",3253052567,"edbbiejozn","C","Tysons Corner, Virginia","US",38.91872,-77.23109,68,423
"2808",3253292214,"AmTaiChiCnahu","C","Tampa, Florida","US",27.95058,-82.45718,46,577
"2809",3253708776,"jimmytime35","T","","",0,0,23,244
"2810",3254257501,"CzllularDay","T","Phoenix Metro... ARIZONA","US",33.57589,-112.12485,65,541
"2811",3254295425,"bigdickjoe73","T","","",0,0,190,300
"2812",3255111331,"RobertStange3","C","","",0,0,8,93
"2813",3255456129,"Beatric07360736","C","","",0,0,50,47
"2814",3255865524,"FairnessUSA","T","","",0,0,39,5
